"","STATION_KEY","SVN","SITE_NAME","DATE","FSS_26Aug14","sum_1095_days","PDISRSA_1YR","PALITHERODRCA","PASILTRCA","PACLAYRCA","DAPOPRCA2010","POWNRCA_PRI","PAOWNRCA_AGR","DAROADX","PASUSCEP5_DE","STRMPWR","XSLOPE_MAP","MIN_Z","LAT_RAW","TMDL_Target","Impaired"
"12","13121","09065DFW","Hamilton Creek at River Mile 1.7","2009-08-19",8,10045.7275068751,20.7547169811321,91.4215662910349,60.5606008583691,23.8480591320935,0.000643918538386237,22.6104830421377,0,0.000648407687752467,0.068082807214009,251.010165301008,4.14666653397334,245,45.9711,NA,"No"
"13","13195","00043CSR","Testament Cr","2000-07-20",1,7910.33598761186,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"14","13195","01002CSR","Testament Cr","2001-08-15",6,6312.50199595448,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"15","13195","02105CSR","Testament Cr","2002-09-04",3,5707.95900338516,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"16","13195","03098CSR","Testament Cr","2003-09-10",3,5800.22401191685,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"17","13195","04014CSR","Testament Cr","2004-07-20",3,6908.77800186481,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"18","13195","05002CSR","Testament Cr","2005-07-06",2,6309.45799927544,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"19","13195","99028CSR","Testament Cr","1999-08-04",2,8668.68599298187,6.89655172413793,67.8418648762483,42.7272866828707,20.7443648458488,0.00182125026166016,0,0,0.00178477119860061,1.16335845724799,236.215624967271,6.80344541956426,1528.32610663111,45.24599,NA,"No"
"20","13216","07003DFW","WF Millicoma River 0.25 MI U/S of hatchery","2007-08-09",9,7265.81274589324,0.900900900900901,100,36.733972625126,21.5456151937748,0.00136407573929247,0,0,0.00127952982177375,9.16110936938195,117.08892851339,0.584022547663392,80.9603978027344,43.49037,NA,"No"
"21","13223","07010OPR","Company Creek at RM 0.76","2007-09-24",3,8648.28830195622,0,0,49.5631027711106,21.3469779620336,0,0,0,0.00031527432737492,13.3927172353414,58.2668086063572,4.67781058175636,464.606047431522,45.59474,NA,"No"
"22","13223","07011OPR","Company Creek at RM 0.76","2007-08-30",2,8852.27496959145,0,0,49.5631027711106,21.3469779620336,0,0,0,0.00031527432737492,13.3927172353414,58.2668086063572,4.67781058175636,464.606047431522,45.59474,NA,"No"
"23","13223","99021CSR","Company Creek at RM 0.76","1999-08-04",5,11563.1132963101,0,0,49.5631027711106,21.3469779620336,0,0,0,0.00031527432737492,13.3927172353414,58.2668086063572,4.67781058175636,464.606047431522,45.59474,NA,"No"
"24","13227","05006REF","Red Cedar Creek at Mougt (Sixes)","2005-07-13",2,8876.32272477617,2.30414746543779,100,40.2629022465088,17.3132848816029,0.00185247899922963,0,0,0,14.5916053429382,62.0968721105846,2.47289522960394,420.67047943635,42.709704,NA,"No"
"25","13265","99039CSR","Trib to NF Wolf Cr at RM 0.45 (Nehalem)","1999-08-23",13,7056.58999235369,0,71.93455643283,52.8614882506527,21.4693214751958,0,25.7309941520468,0,0.000378438177185219,0.204356615680018,16.151529706829,2.70907911889114,1142,45.7947,NA,"No"
"26","13272","99017CSR","Cummins Creek at RM 1.02 (Alsea)","1999-07-28",6,8783.77618804497,0.45662100456621,0,47.6861392776335,24.3035950724881,0.00906605399706128,3.71161548731642,0,0,2.74527849318387,193.216007941641,4.15580857207839,73.1289166611572,44.26643,NA,"No"
"27","17090","07004DFW","NF Salmonberry Creek at RM 0.80 (Alsea)","2007-09-25",14,4284.94600290954,5.43933054393306,100,42.9588854648177,39.6718412942989,0.0116812244820597,83.967112024666,0.0807181645706406,0.000885089013458426,0.0380838367709872,9.7711109905471,1.07492970193037,64.5170154418945,44.34034,NA,"No"
"28","17122","06022DFW","Spout Creek","2006-09-12",14,5034.7451255794,0,100,37.8272720782466,29.6395980581138,0.0173576793971941,44.5925925925926,0,0.00104337306830284,1.06380599195067,207.198934154745,4.80505865250678,292,44.55239,NA,"No"
"29","17122","07005DFW","Spout Creek","2007-08-14",14,5136.16146707517,0,100,37.8272720782466,29.6395980581138,0.0173576793971941,44.5925925925926,0,0.00104337306830284,1.06380599195067,207.198934154745,4.80505865250678,292,44.55239,NA,"No"
"30","17122","08021DFW","Spout Creek","2008-09-09",12,5614.54415129293,0,100,37.8272720782466,29.6395980581138,0.0173576793971941,44.5925925925926,0,0.00104337306830284,1.06380599195067,207.198934154745,4.80505865250678,292,44.55239,NA,"No"
"31","17122","12033MCB","Spout Creek","2012-09-20",5,6182.17901403916,0,100,37.8272720782466,29.6395980581138,0.0173576793971941,44.5925925925926,0,0.00104337306830284,1.06380599195067,207.198934154745,4.80505865250678,292,44.55239,NA,"No"
"32","17123","01122CSR","Boulder Creek at RM 4.69 (Siletz)","2001-08-29",5,8691.2844359111,0,0.309715744917533,43.1811360915259,21.1881867766396,0,62.6415094339623,0,0.000299242265620805,0.288749180350031,105.225283424733,5.11447863442857,1814.03796507478,44.92954,NA,"No"
"33","20363","07006DFW","Devils Lake Fork Wilson River at mouth","2007-09-04",4,5649.18713630274,9.04977375565611,27.2906008777085,46.5039647923298,23.6973726538043,0.000168195335289061,0,0,0.000830514504258194,2.18592702663646,192.669126053338,1.32893589497405,258.351523535156,45.606,NA,"No"
"34","20392","05009MIX","South Fork Coquille 200 feet downstream of Powers STP","2005-09-08",10,5572.07468378328,59.2814371257485,93.3264384119745,35.1585463887653,22.0558083701184,0.0109942534312532,57.8181818181818,0.284952238160855,0.000964289380201914,4.20871569836437,254.966540099334,0.287896095502963,62.2910861938477,42.88875,NA,"No"
"35","20394","05010MIX","South Fork Coquille 50 feet upstream of Powers STP","2005-09-08",8,5572.07468378328,59.2814371257485,93.3256984597906,35.1585463887653,22.0558083701184,0.0107276894500073,57.8181818181818,0.284207686066663,0.000964396298827499,4.20918235298816,240.206124727356,0.271229336202159,62.4282127075195,42.88811,NA,"No"
"36","21790","02002CSR","Elkhorn Creek at RM 1.56","2002-06-26",6,4988.84713335335,0,100,43.5219573400251,24.598414508954,0.00683684279523055,10.9500805152979,0,0.000763288103471922,1.66675454342058,122.559860384306,6.48567817030778,80.3328130969288,44.50017,NA,"No"
"37","21790","02123CSRa","Elkhorn Creek at RM 1.56","2002-09-18",12,5006.21642001439,0,100,43.5219573400251,24.598414508954,0.00683684279523055,10.9500805152979,0,0.000763288103471922,1.66675454342058,122.559860384306,6.48567817030778,80.3328130969288,44.50017,NA,"No"
"38","21790","04069CSR","Elkhorn Creek at RM 1.56","2004-08-23",21,5431.20500126681,0,100,43.5219573400251,24.598414508954,0.00683684279523055,10.9500805152979,0,0.000763288103471922,1.66675454342058,122.559860384306,6.48567817030778,80.3328130969288,44.50017,NA,"No"
"39","21790","08142DFW","Elkhorn Creek at RM 1.56","2008-09-24",9,5714.11856999953,0,100,43.5219573400251,24.598414508954,0.00683684279523055,10.9500805152979,0,0.000763288103471922,1.66675454342058,122.559860384306,6.48567817030778,80.3328130969288,44.50017,NA,"No"
"40","21790","99062CSR","Elkhorn Creek at RM 1.56","1999-09-22",6,7762.11144258109,0,100,43.5219573400251,24.598414508954,0.00683684279523055,10.9500805152979,0,0.000763288103471922,1.66675454342058,122.559860384306,6.48567817030778,80.3328130969288,44.50017,NA,"No"
"41","21791","00028CSR","Big Cr (Rock Cr Wilderness)","2000-07-12",9,7593.05118148184,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"42","21791","01024CSR","Big Cr (Rock Cr Wilderness)","2001-08-27",12,6300.30423544875,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"43","21791","02085CSR","Big Cr (Rock Cr Wilderness)","2002-08-21",8,5404.58677927705,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"44","21791","03110CSR","Big Cr (Rock Cr Wilderness)","2003-09-17",8,5190.46830328582,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"45","21791","05016CSR","Big Cr (Rock Cr Wilderness)","2005-09-20",8,5782.19576514064,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"46","21791","06038DFWa","Big Cr (Rock Cr Wilderness)","2006-09-18",7,6049.81914926115,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"47","21791","07007DFW","Big Cr (Rock Cr Wilderness)","2007-09-06",8,6156.71694416029,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"48","21791","07013OPR","Big Cr (Rock Cr Wilderness)","2007-07-18",6,6224.89474102792,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"49","21791","08004DFW","Big Cr (Rock Cr Wilderness)","2008-08-12",6,6583.47592170723,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"50","21791","09157DFW","Big Cr (Rock Cr Wilderness)","2009-08-10",8,6172.31067838245,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"51","21791","99016CSR","Big Cr (Rock Cr Wilderness)","1999-07-27",9,8119.3532141914,5.8252427184466,29.2722296121127,45.7649742543026,24.6258083221227,0.000405453446282624,47.6426799007444,0,0.00044803491829936,2.70735678930744,200.203644995602,2.61895825696722,21.2790885430011,44.17071,NA,"No"
"52","21792","03008CSR","Montgomery Cr","2003-06-25",32,4166.69998717308,38.5542168674699,99.9991465781234,56.0265004616805,30.1063096337335,0.123040240870765,95.6689124157844,0,0.000964747113157297,0.434136200920784,37.9565883223434,8.16270716609536,34.0112449557387,44.58077,14,"Yes"
"53","21792","03069CSR","Montgomery Cr","2003-08-21",35,4159.70998704433,38.5542168674699,99.9991465781234,56.0265004616805,30.1063096337335,0.123040240870765,95.6689124157844,0,0.000964747113157297,0.434136200920784,37.9565883223434,8.16270716609536,34.0112449557387,44.58077,14,"Yes"
"54","21792","99049CSR","Montgomery Cr","1999-08-30",36,6909.50999612361,38.5542168674699,99.9991465781234,56.0265004616805,30.1063096337335,0.123040240870765,95.6689124157844,0,0.000964747113157297,0.434136200920784,37.9565883223434,8.16270716609536,34.0112449557387,44.58077,14,"Yes"
"55","21793","08111DFW","Middle Creek at RM 23.22 (Coquille)","2008-08-18",8,5637.71000373674,0,100,33.1640199542715,20.287445437539,0,25.7142857142857,0,0.0013960425212478,6.49159772380228,2.70103707938713,0.373794226319835,165.304254199219,43.25559,NA,"No"
"56","21793","99068CSR","Middle Creek at RM 23.22 (Coquille)","1999-09-08",11,6918.13667263277,0,100,33.1640199542715,20.287445437539,0,25.7142857142857,0,0.0013960425212478,6.49159772380228,2.70103707938713,0.373794226319835,165.304254199219,43.25559,NA,"No"
"57","21794","00063CSR","Sixes Cr","2000-07-25",8,7704.23335198727,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"58","21794","01030CSR","Sixes Cr","2001-08-23",9,6499.05646894428,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"59","21794","02075CSR","Sixes Cr","2002-08-14",14,6032.07234008047,0.961538461538462,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"60","21794","03016CSR","Sixes Cr","2003-07-07",10,5821.75505791789,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"61","21794","04021CSR","Sixes Cr","2004-07-27",13,6776.2639786201,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"62","21794","04062CSR","Sixes Cr","2004-09-14",10,6777.4403718366,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"63","21794","05003CSR","Sixes Cr","2005-07-11",7,6464.72836700519,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"64","21794","06057DFW","Sixes Cr","2006-09-08",12,7292.44490992597,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"65","21794","09109DFW","Sixes Cr","2009-09-09",9,6429.73189409396,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"66","21794","99055CSR","Sixes Cr","1999-09-14",15,8386.86376313765,0,96.7805290962191,41.835154969038,26.5990247059011,0.000244412350865257,63.9153439153439,0.00106640308174258,0.000438410155827507,8.46261043705717,1024.26244909894,2.58669116936704,164.073665140286,42.80419,NA,"No"
"67","21795","08034DFW","Elk Creek at RM 1.38 (Coos)","2008-08-12",8,7863.61318932422,9.44055944055944,100,37.3490487609912,22.2617852384759,0,0,0,0.00154558716425189,5.47499967630872,123.277333935829,3.96135391824643,276.857147460938,43.57391,NA,"No"
"68","21795","99070CSR","Elk Creek at RM 1.38 (Coos)","1999-09-07",8,7315.16918790251,9.44055944055944,100,37.3490487609912,22.2617852384759,0,0,0,0.00154558716425189,5.47499967630872,123.277333935829,3.96135391824643,276.857147460938,43.57391,NA,"No"
"69","21796","08117DFW","Tioga Creek at RM 17.74 (Coos)","2008-08-19",11,6263.79727524739,0,100,36.2256223033521,23.8489545303684,0,0.921658986175115,0,0,1.75627639669476,28.0801719046604,1.17736569830861,593.386701269531,43.19466,NA,"No"
"70","21796","99072CSR","Tioga Creek at RM 17.74 (Coos)","1999-09-09",13,7826.82727284662,0,100,36.2256223033521,23.8489545303684,0,0.921658986175115,0,0,1.75627639669476,28.0801719046604,1.17736569830861,593.386701269531,43.19466,NA,"No"
"71","21797","00029CSR","Mill Creek (SF Coquille)","2000-07-11",7,4923.20999251492,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"72","21797","01036CSR","Mill Creek (SF Coquille)","2001-08-07",15,4006.35999787413,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"73","21797","03019CSR","Mill Creek (SF Coquille)","2003-07-08",10,3457.42000552826,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"74","21797","04070CSR","Mill Creek (SF Coquille)","2004-07-28",33,3994.54000199772,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"75","21797","05007CSR","Mill Creek (SF Coquille)","2005-07-19",14,3876.40999644622,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"76","21797","99059CSR","Mill Creek (SF Coquille)","1999-09-16",11,5389.14999609813,3.90625,100,49.7829616923957,34.357918810749,0.00193603124393631,100,0,0,0.39165183875092,45.6551795786138,12.5667986728912,235.858815497104,42.97443,NA,"No"
"77","21798","99057CSR","Redibaugh Creek at RM 1.33 (Sixes)","1999-09-14",12,6192.41001695022,15.4377880184332,100,57.1639840881273,30.7328641370869,0.0419204943914998,100,0,0.00461512149657556,0.152998776009792,8.33883362378232,5.02642171415451,83.9409228515625,43.0272,NA,"No"
"78","21800","99026CSR","Nestucca River at RM 38.57","1999-08-03",4,9731.83951772737,0.778210116731518,45.2534612201079,46.1289321120593,22.5755454012994,0.00018524793935676,4.9618320610687,0,0.000650418414633972,1.07460918651774,383.122531360768,1.673447997138,261.195312744141,45.27777,NA,"No"
"79","21802","99042CSR","Little Nestucca River at RM 11.56","1999-08-26",10,8750.63387290677,11.3636363636364,99.9488048175262,47.9208156638476,32.9926478784501,0.0023593899962804,45.2356020942408,0,0.00154398169365468,0.0913752172366483,26.4626812365066,0.330222137822035,128.573779907227,45.09406,NA,"No"
"80","21803","99004CSR","Three Rivers at RM 10.10 (Nestucca)","1999-07-07",2,10729.2810023909,1.66666666666667,87.7580831910948,51.8045760240794,22.8948643182994,0.000285879319815498,60.6741573033708,0,0.00142182541334556,0.798744487355756,209.656807264817,3.94388275516962,213.957414697266,45.17801,NA,"No"
"81","21804","00046CSR","Mina Creek","2000-07-11",15,6999.08000388741,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"82","21804","01004CSR","Mina Creek","2001-08-16",18,5620.41001025401,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"83","21804","02073CSR","Mina Creek","2002-08-14",22,5128.3300146535,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"84","21804","03006CSR","Mina Creek","2003-06-24",20,5320.68001608178,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"85","21804","04015CSR","Mina Creek","2004-07-20",22,6317.7500213217,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"86","21804","05014CSR","Mina Creek","2005-09-07",18,5796.52001705579,0,63.4965034965035,40.8104895104895,30.5172027972028,0.00769157976872468,0,0,0,0,45.1170432359421,7.34565992118888,348.285829394531,45.22879,NA,"No"
"87","21805","00001CSR","Tillamook River","2000-06-26",29,7711.80922553266,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"88","21805","01125CSR","Tillamook River","2001-09-04",37,6440.02076263912,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"89","21805","02071CSR","Tillamook River","2002-08-13",27,5772.41999451021,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"90","21805","03009CSR","Tillamook River","2003-06-25",24,5752.30345812332,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"91","21805","04013CSR","Tillamook River","2004-07-19",29,6535.3780722502,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"92","21805","05015CSR","Tillamook River","2005-09-08",37,5976.38615349358,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"93","21805","09120DFW","Tillamook River","2009-08-20",42,5854.09038509407,64.2857142857143,99.3841985347447,58.6267701430066,29.7289384955238,0.0104205578320284,85.097192224622,4.81102321554607,0.00134161539271308,0.332049809696488,-1.96687437619726,-0.0565405000775364,44.3544973022461,45.35165,NA,"No"
"94","21806","02092CSR","Beaver Creek at RM 0.79","2002-08-27",6,6395.73845736171,50,46.6873107964639,55.4029396350469,25.6231525918338,0.0365411127009115,88.8563049853372,0,0.00140712829736085,3.46887366216146,97.9284931593211,0.553668716129863,27.8678640930176,45.28521,NA,"No"
"95","21806","08083DFW","Beaver Creek at RM 0.79","2008-09-10",8,7409.84350179001,50,46.6873107964639,55.4029396350469,25.6231525918338,0.0365411127009115,88.8563049853372,0,0.00140712829736085,3.46887366216146,97.9284931593211,0.553668716129863,27.8678640930176,45.28521,NA,"No"
"96","21806","99041CSR","Beaver Creek at RM 0.79","1999-08-25",7,9375.64999558955,50,46.6873107964639,55.4029396350469,25.6231525918338,0.0365411127009115,88.8563049853372,0,0.00140712829736085,3.46887366216146,97.9284931593211,0.553668716129863,27.8678640930176,45.28521,NA,"No"
"97","21807","02066CSR","Necanicum River at RM 11.07","2002-08-12",4,9526.75098930769,14.2857142857143,71.0513203786746,49.5121146969132,23.7485187541593,0.0196614484838247,96.6292134831461,0,0.00106652858785102,2.11465752220171,154.293257688878,0.376262614222223,29,45.91184,NA,"No"
"98","21808","99052CSR","Anderson Creek at Source (Nehalem)","1999-08-31",15,11268.8599943537,0,100,55.6722993827161,27.2988425925926,0.00682097391346941,97.7623456790123,0,0.00394771950939748,0.0771604938271605,87.4056963762599,4.69594887316714,264.816338232422,45.76123,NA,"No"
